OBJECTID,Date,Latitude,Longitude,Oceans,Regions,Location,Microplastics Measurement (density),Unit,Density Range,Concentration Class,Sampling Method,Organization
11842,8/1/2010,43.2609,4.9354,Atlantic Ocean,mediterranean sea,Other,0.126495,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
11585,9/26/2007,31.5611,-152.6133,Pacific Ocean,north pacific ocean,Other,0.438661,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
19605,5/29/2021,19.0634,-95.9872,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
22247,12/19/2016,27.7084,-82.6092,Atlantic Ocean,gulf of mexico,caribbean sea,6.6,pieces/m3,1-10,High,Plankton net,University of South Florida
7056,11/10/2005,31.72,-144.77,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
8416,4/2/2012,15.25,-157.55,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
18014,1/10/2020,32.5018,-80.2976,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
1334,10/19/1997,37.65,-67.72,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
2694,8/14/1991,43.76,-63.03,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
4632,12/22/2000,17.15,-80.35,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
18924,1/13/2021,29.5345,-95.096,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
9097,11/30/2014,23.5167,-35.6167,Atlantic Ocean,north atlantic ocean,Other,0.004,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
4503,4/10/2000,32.04,-68.36,Atlantic Ocean,north atlantic ocean,Other,0.051296,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
3143,8/10/1993,41.57,-69.4,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
10457,6/20/2013,39.799333,6.61,Atlantic Ocean,mediterranean sea,Other,2.179487,pieces/m3,1-10,High,Neuston net,"Institute of Marine Sciences - National Research Council, Italy"
5863,9/1/2007,43.2,-68.81,Atlantic Ocean,north atlantic ocean,Other,0.006404,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
6223,12/21/2001,-6.99,-115.83,Pacific Ocean,south pacific ocean,galápagos,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
16949,11/3/2019,30.6852,-88.0119,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20438,12/6/2021,27.4809,-97.2721,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
15755,1/28/2019,27.6035,-97.2089,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
12266,12/3/2019,33.5053,-143.057217,Pacific Ocean,north pacific ocean,Other,1.582836,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
1629,4/21/1999,32.58,-64.67,Atlantic Ocean,north atlantic ocean,Other,0.058316,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
21798,10/8/2020,41.75806,-71.3642,Atlantic Ocean,north atlantic ocean,Other,1126.56,pieces kg-1 d.w.,200,Very High,Metal spoon,"University of Rhode Island, USA"
10906,3/22/2019,36.086,28.22,Atlantic Ocean,mediterranean sea,Other,0.6,pieces/m3,0.005-1,Medium,Manta net,"Hellenic Centre for Marine Research, Greece"
1950,12/18/2000,14.92,-71.71,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
13010,12/1/2018,30.78,-133.3967,Pacific Ocean,north pacific ocean,Other,7.162585,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
21311,5/7/2022,29.6519,-95.0096,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16371,5/20/2019,29.3107,-94.7591,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
590,4/1/1993,25.38,-77.55,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
15011,7/9/2019,28.152519,-16.43179,Atlantic Ocean,north atlantic ocean,Other,103120.0,pieces/m3,40000,Very High,Stainless steel spoon,"Universidad de La Laguna, Spain"
18950,1/15/2021,28.0616,-96.8578,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
4311,4/13/1999,31.27,-63.55,Atlantic Ocean,north atlantic ocean,Other,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5671,10/16/2006,39.78,-68.61,Atlantic Ocean,north atlantic ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
11393,10/21/2015,-27.02234,-89.46628,Pacific Ocean,south pacific ocean,galápagos,0.01426,pieces/m3,0.005-1,Medium,AVANI net,5 Gyres Institute
2207,12/15/2001,17.83,-74.96,Atlantic Ocean,caribbean sea,caribbean sea,0.0162,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5568,2/27/2006,17.2,-79.51,Atlantic Ocean,caribbean sea,caribbean sea,0.058316,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
19053,1/30/2021,29.6828,-85.267,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
17988,3/7/2020,29.5872,-94.9958,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
21054,5/1/2022,29.271,-94.8178,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
16628,7/15/2019,27.8283,-97.0528,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17693,1/20/2020,27.6712,-97.1704,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
3567,5/6/1996,23.83,-81.97,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
19694,6/20/2021,32.759,-79.859,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
10033,1/27/2017,-37.3047,-12.643,Atlantic Ocean,south atlantic ocean,Other,0.001,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
693,12/15/1993,14.42,-62.08,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
2053,4/23/2001,16.98,-61.87,Atlantic Ocean,caribbean sea,caribbean sea,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
6415,12/12/2002,18.66,-114.51,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
7185,6/7/2006,24.73,-139.58,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
16076,4/1/2019,28.202,-96.6639,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
14716,6/28/2021,40.221389,18.566667,Atlantic Ocean,mediterranean sea,Other,0.365369,pieces/m3,0.005-1,Medium,Manta net,"International Centre for Advanced Mediterranean Agronomic Studies (CIHEAM) of Bari, Italy"
8545,10/10/2012,32.35,-155.1,Pacific Ocean,north pacific ocean,Other,0.01366,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
12907,9/14/2015,29.3311,-133.2188,Pacific Ocean,north pacific ocean,Other,2.8162,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
19797,7/27/2021,29.2776,-94.8064,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
14267,1/19/2019,57.956333,-2.413833,Atlantic Ocean,north sea,Other,0.020834,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
8224,7/20/2011,10.33,-156.71,Pacific Ocean,north pacific ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
12163,10/3/2017,-3.0,-82.0,Pacific Ocean,south pacific ocean,galápagos,0.3,pieces/m3,0.005-1,Medium,Plankton net,"University of Copenhagen, Denmark"
1437,3/30/1998,24.98,-79.8,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
12458,3/12/2019,50.657083,-139.807333,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,"The Ocean Cleanup, Rotterdam, The Netherlands"
11098,7/14/2013,43.6248,7.1989,Atlantic Ocean,mediterranean sea,Other,0.60918,pieces/m3,0.005-1,Medium,Manta net,Sorbonne Universités
4606,12/5/2000,12.93,-64.9,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
9289,12/10/2014,16.26,-55.52,Atlantic Ocean,north atlantic ocean,Other,0.013,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
10649,2/16/1973,30.833,-136.933,Pacific Ocean,north pacific ocean,Other,0.06,pieces/m3,0.005-1,Medium,Neuston net,Scripps Institution of Oceanography-University of California San Diego
15332,5/10/2018,20.63028,-87.065838,Atlantic Ocean,caribbean sea,caribbean sea,3526.093089,pieces/m3,500-30000,Medium,PVC cylinder,"Universidad Autónoma de Baja California, Mexico"
7929,7/7/2010,6.42,-148.97,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
6667,2/14/2004,26.6,-142.77,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
8582,10/23/2012,26.05,-141.2,Pacific Ocean,north pacific ocean,Other,8.075432,pieces/m3,1-10,High,Neuston net,Sea Education Association
18157,4/30/2020,29.2785,-94.8044,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16242,4/28/2019,27.6905,-97.1584,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
922,5/15/1995,26.18,-73.23,Atlantic Ocean,north atlantic ocean,Other,0.025916,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
2837,5/6/1992,29.96,-68.44,Atlantic Ocean,north atlantic ocean,Other,0.071276,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
10497,8/8/2009,32.0517,-137.7057,Pacific Ocean,north pacific ocean,Other,3.381,pieces/m3,1-10,High,Manta net,Scripps Institution of Oceanography-University of California San Diego
12412,8/15/2019,37.29,-141.1,Pacific Ocean,north pacific ocean,Other,6.183973,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
4752,7/6/2001,34.56,-66.13,Atlantic Ocean,north atlantic ocean,Other,0.030236,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
20072,10/6/2021,43.7137,-79.2257,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
14327,1/18/2020,56.215333,-2.586667,Atlantic Ocean,north sea,Other,0.056008,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
3518,12/25/1995,16.5,-73.45,Atlantic Ocean,caribbean sea,caribbean sea,0.0054,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
8284,10/22/2011,25.35,-141.11,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
6965,5/31/2005,27.84,-140.77,Pacific Ocean,north pacific ocean,Other,0.0024,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
20753,3/17/2022,30.3063,-89.3276,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
15944,3/11/2019,27.5513,-97.2361,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
4071,4/3/1998,25.1,-75.15,Atlantic Ocean,north atlantic ocean,Other,0.114472,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
9816,6/19/2015,42.8,-59.9,Atlantic Ocean,north atlantic ocean,Other,0.004,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
2539,7/27/1989,47.41,-56.17,Atlantic Ocean,gulf of st. lawrence,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5433,6/8/2005,43.78,-68.73,Atlantic Ocean,north atlantic ocean,Other,0.072056,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
11178,8/16/2014,34.7179,33.678,Atlantic Ocean,mediterranean sea,Other,0.645262,pieces/m3,0.005-1,Medium,Manta net,Sorbonne Universités
12710,8/11/2015,32.109,-148.10945,Pacific Ocean,north pacific ocean,Other,0.382203,pieces/m3,0.005-1,Medium,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
18838,12/6/2020,39.001,-75.328,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
17859,2/17/2020,32.8022,-79.9055,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
2156,10/20/2001,35.68,-64.56,Atlantic Ocean,north atlantic ocean,Other,0.187904,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5050,10/26/2003,32.42,-57.05,Atlantic Ocean,north atlantic ocean,Other,0.0048,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
13093,9/12/2011,41.408333,9.28,Atlantic Ocean,mediterranean sea,Other,0.200586,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
11433,11/4/2015,-26.48213,-105.37127,Pacific Ocean,south pacific ocean,galápagos,0.06136,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
11476,9/2/2010,-20.8268,-28.2509,Atlantic Ocean,south atlantic ocean,Other,0.043782,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
15306,5/4/2018,19.541887,-90.70652,Atlantic Ocean,gulf of mexico,caribbean sea,0.0,pieces/m3,0-100,Very Low,PVC cylinder,"Universidad Autónoma de Baja California, Mexico"
9518,12/10/2014,14.1598,-51.9606,Atlantic Ocean,north atlantic ocean,Other,0.004,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
21008,4/26/2022,29.3327,-94.7335,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17221,12/2/2019,27.6213,-97.1995,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
1901,10/30/2000,28.55,-56.75,Atlantic Ocean,north atlantic ocean,Other,0.0024,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
5688,10/29/2006,21.96,-60.0,Atlantic Ocean,north atlantic ocean,Other,0.284988,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
13391,10/26/2016,43.089667,6.281833,Atlantic Ocean,mediterranean sea,Other,0.258954,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
7603,11/2/2008,20.6,-154.81,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
12157,4/19/2011,-25.5538,-122.2008,Pacific Ocean,south pacific ocean,galápagos,0.077869,pieces/m3,0.005-1,Medium,Manta net,5 Gyres Institute
6029,4/17/2008,18.33,-75.02,Atlantic Ocean,caribbean sea,caribbean sea,0.0048,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
1220,12/4/1996,16.78,-62.62,Atlantic Ocean,caribbean sea,caribbean sea,0.01512,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
241,11/1/1991,13.12,-61.55,Atlantic Ocean,caribbean sea,caribbean sea,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
9263,12/8/2014,15.7515,-45.3803,Atlantic Ocean,north atlantic ocean,Other,0.001,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
18795,11/18/2020,29.8725,-81.2686,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
6369,8/6/2002,43.72,-125.65,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
3135,7/23/1993,43.35,-62.98,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
13646,8/22/2019,69.39075,15.91445,Arctic Ocean,norwegian sea,Other,0.003263,pieces/m3,0.0005-0.005,Low,Manta net,"Oceaneye Association,  Switzerland"
7348,7/15/2007,33.47,-151.63,Pacific Ocean,north pacific ocean,Other,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
12667,8/12/2015,35.375,-148.85,Pacific Ocean,north pacific ocean,Other,1.234553,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
19774,7/10/2021,29.3247,-94.7378,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
16880,10/13/2019,26.0973,-97.162,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
15561,5/18/2018,21.5317,-87.3683,Atlantic Ocean,gulf of mexico,caribbean sea,0.0,pieces/m3,0-100,Very Low,PVC cylinder,"Universidad Autónoma de Baja California, Mexico"
4454,2/24/2000,23.91,-70.19,Atlantic Ocean,north atlantic ocean,Other,0.001964,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
4114,7/10/1998,41.48,-65.35,Atlantic Ocean,north atlantic ocean,Other,0.00648,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
10752,1/16/2021,41.263153,1.963507,Atlantic Ocean,mediterranean sea,Other,0.276,pieces/m3,0.005-1,Medium,Manta net,University of Barcelona
16199,4/24/2019,28.6887,-96.528,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20029,6/15/2021,29.3342,-94.7275,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
18200,5/13/2020,27.8262,-97.0541,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18114,4/8/2020,41.0467,-73.4987,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
965,7/7/1995,41.42,-70.72,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
10454,6/19/2013,39.800667,7.819333,Atlantic Ocean,mediterranean sea,Other,6.08365,pieces/m3,1-10,High,Neuston net,"Institute of Marine Sciences - National Research Council, Italy"
12369,12/9/2019,44.086533,-129.018767,Pacific Ocean,north pacific ocean,Other,0.057427,pieces/m3,0.005-1,Medium,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
14284,9/18/2019,58.1435,-14.517167,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Marine Scotland Science
